Generation	Sex	Color	Diet	Weight	Spleen	ANA100	Cholesterol	HDL	LDL	wt2Month	wt4month	wt6month	Steatosis	Ballooning	NAFLD	NASH	CRP.Conc	CRP	WBC	NE	LY	MO	EO	BA	NEperc	LYperc	MOperc	EOperc	BAperc	RBC	HB	HCT	MCV	MCH	MCHC	RDW	PLT	MPV	G0	G1	G2	G1S1	G2S1	G2S2	termGal	Gal	Sial	Sialbygal	MonoGal	biGal	IgA	IgG	IgM	AGM	AGbyM	AG	AbyG	AbyM	GbyM
32401	18	1	black	0	25.7	0.066	1	99.6652713	85.70711606	25.70711306	19.8	23.5	25.7	NA	NA	NA	NA	12.52	NA	0.986	-0.371	0.47	-2.198	-1.655	3.31	5.088	3580.826	1.992	1.957	1.167	4.47	2.429	18	0.025	3.633	32.8	3.127	5.112	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6904	-0.5197	0.1677	0.0196	1.2887	0.6542	-1.7945	0.0643	1.8588
32402	18	1	black	0	24.9	0.067	0	95.42738355	73.68370489	16.36467207	18.1	22.3	24.9	NA	NA	NA	NA	9.95	6.98	0.732	-0.777	0.322	-1.826	-2.797	9.53	4.686	4432.896	2.786	1.132	-0.509	5.59	2.683	24.6	0.023	3.592	29.3	3.266	5.953	0.204	42.7895814214513	39.1283171535548	6.23646384326917	5.02365076601705	6.4075068982086	0.41447991749563	45.364780996832	57.2104185785489	11.8456375817189	0.204330487180174	44.1519679195722	13.0584506589796	-0.1747	-1.0585	-0.7976	-0.4171	2.0799	0.8314	-1.1732	1.0776	2.2508
32403	18	1	black	0	24.7	0.107	0	109.7000308	67.53575161	19.09167946	17.6	22.4	24.7	0	0	0	0	10.66	7.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.3459238846513	41.7367260946548	5.69778658526917	4.44133761871705	5.3994507158086	0.37877510079563	47.434512679932	57.6540761153489	10.2195634354189	0.172976114080174	46.1780637134722	11.4760124018796	-0.0833	0.5914	-0.1832	0.7243	2.4397	1.582	-1.7824	0.7574	2.5398
32406	18	0	black	2	37.4	0.065	1	232.8121733	258.4968649	57.3538924	21.3	31.7	37.4	2	1	3	0	NA	6.2	0.113	-2.207	-0.03	-3.194	-6.908	31.62	3.135	7529.033	1.844	-6.908	-6.908	5.51	2.757	24.7	0.022	3.715	30.8	3.336	5.74	0.204	32.6080114711898	44.7004752843866	8.17540640001391	5.49843994806225	8.74819175099583	0.269475145355868	52.8758816843966	67.3919885288104	14.5161068444287	0.215240222216429	50.1989152324545	17.19307329646	NA	NA	NA	NA	NA	NA	NA	NA	NA
32408	18	1	agouti	0	18.9	0.072	1	119.7218076	80.83889691	33.86887826	15.5	17.7	18.9	0	0	0	0	10.06	8.39	-0.478	-2.207	-0.734	-3.863	-6.908	9.53	4.283	5941.326	1.879	-1.766	-0.127	4.94	2.608	23.9	0.021	3.715	28.5	3.325	5.541	0.196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6904	0.3302	-0.1832	0.1467	1.862	1.0044	-2.1448	0.2874	2.4322
32409	18	1	agouti	0	20.6	0.069	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.49	8.42	0.47	-1.47	0.207	-2.198	-3.474	31.62	3.771	5875.223	2.661	0.588	-1.382	4.45	2.55	20.6	0.022	3.821	31.6	3.311	5.684	0.179	36.2882515950898	38.9357903689866	7.67003091431391	6.69582814016225	9.96085184579584	0.449247135655868	46.6058212832966	63.7117484049105	17.1059271216287	0.270739450116429	45.6316185091545	18.08012989576	NA	NA	NA	NA	NA	NA	NA	NA	NA
32410	18	1	beige	0	22.8	0.061	1	122.711289	85.30543563	51.81590655	19.5	21	22.8	NA	NA	NA	NA	9.44	6.15	0.058	-3.507	-0.041	-2.797	-6.908	31.62	1.764	8251.906	2.429	-1.89	-6.908	5.2	2.646	24	0.022	3.674	29.2	3.374	5.602	0.169	51.4726837271898	32.8734361774866	5.17659709361391	4.90104275586225	5.28023067949584	0.296009566355868	38.0500332711966	48.5273162728105	10.4772830016287	0.217271567816429	37.7744789333545	10.75283733946	-0.2558	-0.0903	-0.6354	0.0222	2.3129	1.1676	-1.635	0.9116	2.5466
32411	18	1	beige	0	25.1	0.125	1	106.2007074	94.48934681	21.08635163	20.1	22.9	25.1	0	0	0	0	11.69	4.78	1.072	-1.05	0.871	-1.89	-3.474	9.53	3.453	6714.164	2.229	-0.05	-1.51	4.66	2.51	19.3	0.024	3.674	32.6	3.384	5.638	0.156	34.1227152938898	42.8238338296865	8.39685683441391	5.58390491266225	8.76141618699583	0.311272942255868	51.2206906640966	65.8772847061104	14.6565940419287	0.222694728316429	48.4077387424545	17.46954596366	NA	NA	NA	NA	NA	NA	NA	NA	NA
32413	18	1	grey	0	22	0.157	1	98.28527446	62.7646289	18.62247608	17.8	20.6	22	0	0	0	0	11.36	9.31	0.47	-1.05	0.122	-2.397	-3.474	31.62	4.693	4957.568	2.427	0.458	-2.293	4.98	2.665	24.3	0.02	3.782	29.2	3.254	5.994	0.161	29.0087122934033	45.6115066616158	10.3981334334212	4.44734918000822	9.94098849398868	0.59330993756154	56.0096400951265	70.9912877065958	14.9816476115571	0.212276961564001	50.0588558417188	20.9324318649668	-0.4993	1.3836	0.5345	1.1852	1.9875	1.5863	-2.4308	-0.021	2.4098
33028	18	0	agouti	2	NA	NA	0	188.6633168	146.2574606	45.39417436	26.2	30.5	NA	NA	NA	NA	NA	12.32	20.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.4330473272513	43.0233448967548	9.42203112716917	5.96643034881705	8.6318982584086	0.52324804149563	52.445376024032	67.5669526727489	15.1215766488189	0.229216892180174	48.9897752456722	18.5771774270796	-1.2221	0.1088	1.0952	0.457	0.546	0.5015	-2.4651	-0.9373	1.5278
33029	18	0	brown	2	NA	NA	0	216.2698056	144.3790916	81.93720348	31.6	40.9	NA	2	2	4	0	10.69	7.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.8799462696513	50.1431835000548	8.90483730586917	5.07912643041705	7.4603656152086	0.53254087889563	59.048020805932	72.1200537303489	13.0720329244189	0.186927686780174	55.2223099304722	16.8977437998796	0.0845	1.1365	1.3819	2.0744	1.7987	1.9365	-1.877	-0.108	1.769
33031	18	0	white	2	NA	NA	0	258.1064293	199.1936268	59.96584707	29.5	41	NA	NA	NA	NA	NA	13.36	12.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.3583883658513	41.4618147720548	10.0389526628692	6.06607830631705	8.9306928102086	0.14407308279563	51.500767434832	66.6416116341489	15.1408441993189	0.232265853080174	47.5278930782722	19.1137185558796	-0.6984	-0.4886	0.2921	0.1055	1.2161	0.6608	-1.8135	-0.021	1.7925
33032	18	1	black	0	NA	NA	0	122.0093013	92.12598412	30.4809808	18.7	17.6	NA	NA	NA	NA	NA	6.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3002	-0.4886	-0.7976	0.1855	2.6825	1.434	-1.0404	1.4453	2.4857
33033	18	1	agouti	0	NA	NA	0	165.512859	133.439181	51.57192583	19.2	17.2	NA	0	0	0	0	6.26	4.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33034	18	1	brown	0	NA	NA	0	377.8977447	284.4077541	96.03048014	22.2	21.1	NA	NA	NA	NA	NA	10.16	11.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0339	-0.7667	-1.2729	0.3365	3.4382	1.8874	-0.3578	2.3156	2.6734
33035	18	1	brown	0	NA	NA	0	196.3877517	125.4151438	59.74768345	18.8	19.4	NA	0	0	0	0	8.72	11.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0688	0.0989	-1.2729	-0.054	3.0477	1.4968	-1.4617	1.5684	3.03
33036	18	1	agouti	0	NA	NA	0	177.6207213	133.0518968	22.34133381	20.1	21.7	NA	NA	NA	NA	NA	9.3	6.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.3901226976513	38.5656649087548	8.50956385826917	5.79596680271705	8.2135737183086	0.52510801429563	47.075228767032	61.6098773023489	14.5346485353189	0.238310746880174	44.3616317114722	17.2482455908796	0.396	0.2792	-0.3454	0.8636	2.7852	1.8244	-1.2826	1.2318	2.5143
33037	18	1	agouti	0	NA	NA	0	116.6018297	79.26193269	28.83028108	16.8	16.9	NA	0	0	0	0	5.85	3.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.2276975083513	40.2036079343548	9.85199991436917	8.03957383591705	13.0937422503086	0.58337855659563	50.055607848732	71.7723024916489	21.7166946428189	0.314278195580174	48.2431817702722	23.5291207212796	0.4851	-0.1716	-0.7976	0.4592	2.9562	1.7077	-1.0279	1.5884	2.6163
33052	18	1	black	2	NA	NA	1	184.6775985	59.61828725	99.53632896	28.3	35.2	NA	0	2	2	0	NA	14.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33053	18	1	agouti	2	NA	NA	0	143.7243873	107.299985	37.88009282	25.8	36.8	NA	NA	NA	NA	NA	9.3	10.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33054	18	1	black	2	NA	NA	0	210.7504787	103.6769494	97.4660284	29	39.7	NA	NA	NA	NA	NA	12.84	17.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.3501	0.2744	0.4543	0.0183	0.9228	0.4705	-2.6326	-0.6288	2.0037
33055	18	1	black	2	NA	NA	0	173.2947508	131.0596677	42.2635396	27.4	34.9	NA	2	2	4	0	13.68	8.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.2894977250513	38.2313109068548	10.5096088949692	6.38411854511705	10.4413908453086	0.14407308279563	48.740919801732	65.7105022749489	16.9695824732189	0.264507650780174	44.6154294519722	21.0950728229796	-1.5936	-1.2827	0.9296	-0.5094	-0.2097	-0.3596	-2.1795	-1.1196	1.0599
33056	18	1	black	2	NA	NA	0	NA	NA	NA	NA	NA	NA	0	2	2	0	9.88	6.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.2721133796513	38.3018098017548	9.64613143256917	5.44365360161705	8.8485758444086	0.48771593999563	47.947941234432	62.7278866203489	14.7799453859189	0.238746190380174	43.7454634033722	18.9824232169796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33057	18	1	agouti	2	NA	NA	1	304.8199315	172.4498605	133.89045	20.7	28.8	NA	NA	NA	NA	NA	8.37	17.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.4549	1.8113	0.4543	1.3447	2.2492	1.7969	-2.5727	0.0643	2.637
33058	18	0	black	0	NA	NA	1	159.6338145	124.0584434	29.39948817	18.7	22	NA	NA	NA	NA	NA	6.65	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.4249802246513	43.2291147993548	7.93928846596917	5.46054002691705	6.8020034004086	0.14407308279563	51.168403265232	63.5750197753489	12.4066165101189	0.196468467680174	48.6896548262722	14.8853649490796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33059	18	0	agouti	0	NA	NA	0	186.2813586	134.8999585	39.18704014	22.9	25	NA	0	0	0	0	11.71	13.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.2558	0.1588	0.6967	0.9721	1.5683	1.2702	-1.7377	0.0643	1.802
33060	18	0	agouti	0	NA	NA	0	122.0231797	86.56002047	25.11734968	22.5	25.8	NA	NA	NA	NA	NA	7.85	7.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.2588659596513	31.3269439057548	5.90528746956917	6.56659279031705	8.4623601771086	0.47994969759563	37.232231375232	52.7411340403489	15.5089026650189	0.293452843680174	37.8935366960722	14.8475973442796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33061	18	1	agouti	2	NA	NA	0	146.8835893	93.7197538	49.26477241	19.3	21.1	NA	NA	NA	NA	NA	12.05	10.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.4462374800513	48.2420886735548	6.46090764146917	3.46418972851705	5.0601237995086	0.32645267689563	54.702996315132	63.5537625199489	8.85076620481886	0.137316341980174	51.7062784020722	11.8474841177796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33062	18	1	black	2	NA	NA	0	208.4147495	127.9290415	65.88558725	19.5	21.1	NA	NA	NA	NA	NA	12.15	7.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.5008230963513	36.5357293959548	8.64900022116917	4.05434459761705	7.8960685024086	0.36403418649563	45.184729617132	57.4991769036489	12.3144472865189	0.212143462380174	40.5900739935722	16.9091029100796	-1.5936	0.8289	2.2617	1.2079	-0.1869	0.5105	-3.0496	-1.9669	1.0826
33064	18	1	grey	2	NA	NA	0	188.9479161	139.5977656	46.13414613	19.3	21.5	NA	NA	NA	NA	NA	12.92	10.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.7287425605513	46.4631331344548	11.9148640843692	3.20723830191705	6.2915780240086	0.39444389469563	58.377997218832	68.2712574394489	9.89326022061886	0.146466765580174	49.6703714363722	18.6008860030796	-1.2221	0.3995	1.3819	0.7591	0.4834	0.6213	-2.5849	-1.1196	1.4653
33094	18	0	black	0	NA	NA	1	113.3576539	78.99250378	25.22672967	21.3	25.7	28.4	0	0	0	0	14.65	15.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.3865405717513	46.8599334663548	6.59591778656917	4.82414030221705	5.8934944292086	0.43997344389563	53.455851252932	64.6134594282489	11.1576081753189	0.173407441280174	51.6840737685722	12.9293856596796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33095	18	0	black	0	NA	NA	1	88.21848595	53.4137832	32.5817703	22	27.1	29	0	0	0	0	14.46	18.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33096	18	0	agouti	0	NA	NA	1	NA	NA	NA	NA	NA	NA	0	0	0	0	14.7	23.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.54	-0.524	0.2755	0.2029	1.3347	0.7688	-1.6763	0.1121	1.7885
33097	18	0	agouti	0	NA	NA	1	84.78882442	54.74753415	27.50079131	20.5	24.6	30.6	NA	NA	NA	NA	7.12	14.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33098	18	0	agouti	0	NA	NA	0	204.7634172	161.6386139	47.82470726	20.3	24.1	27.6	NA	NA	NA	NA	12.37	17.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33099	18	0	agouti	0	NA	NA	0	133.9472874	107.3991814	35.50333487	NA	NA	NA	0	0	0	0	11.16	10.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33100	18	1	black	2	NA	NA	0	133.6316576	86.14406378	36.5214617	24.1	27.1	NA	NA	NA	NA	NA	23.49	19.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.9786	0.1588	0.4543	0.2584	1.1628	0.7106	-2.2973	-0.3412	1.9561
33101	18	1	black	2	NA	NA	1	155.1940009	118.9355881	28.83028108	25.8	27	NA	3	2	5	1	13.76	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.3955942120513	50.8569446059548	7.19905697766917	4.01833643601705	5.3859946856086	0.14407308279563	58.056001583632	67.6044057879489	9.54840420431886	0.142174437580174	54.8752810418722	12.7291247460796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33114	18	1	black	0	NA	NA	0	142.5214412	84.0266648	51.76246574	21.9	24	27.7	0	0	0	0	6.54	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33115	18	1	black	0	NA	NA	0	111.8450368	85.93204493	46.36392024	18.2	20.8	23.6	NA	NA	NA	NA	10.61	13.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33116	18	1	black	0	NA	NA	0	99.69439399	80.41206851	18.06979199	19.2	23.3	26.6	NA	NA	NA	NA	11.17	9.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33117	18	1	black	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.74	13.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33118	18	1	grey	0	NA	NA	0	188.5677996	102.7627766	59.12987628	16	19.2	20.9	0	0	0	0	5.87	3.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33119	18	1	grey	0	NA	NA	0	123.594799	48.71387456	59.82851314	13.8	17	20.6	NA	NA	NA	NA	8.34	11.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33120	18	0	black	0	NA	NA	0	140.0335053	91.41363791	43.97672939	27	28.7	27.4	NA	NA	NA	NA	12.64	17.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33121	18	0	black	0	NA	NA	0	139.2645913	96.91442261	33.92153061	23.6	29.6	35.1	NA	NA	NA	NA	14.61	13.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.8615501076513	35.9433150790548	4.68690069196917	4.25428274691705	4.1098782917086	0.14407308279563	40.630215771032	49.1384498923489	8.50823412141886	0.159923071080174	40.1975978259722	8.94085206637964	NA	NA	NA	NA	NA	NA	NA	NA	NA
33122	18	0	black	0	NA	NA	0	291.2164708	198.7677471	57.52168193	20.4	23	23.3	0	0	0	0	15.22	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33123	18	0	grey	0	NA	NA	0	108.8623802	83.1920399	25.28587893	16.9	22.8	26.6	NA	NA	NA	NA	13.41	13.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.6484216504513	35.7937380634548	4.29571367866917	3.85303234461705	4.0449267523086	0.36416751059563	40.089451742032	48.3515783495489	8.26212660751886	0.156505508980174	39.6467704080722	8.70480794157964	NA	NA	NA	NA	NA	NA	NA	NA	NA
33438	18	1	black	2	38.9	0.203	1	NA	NA	NA	NA	NA	NA	0	1	1	0	17.1	7.47	0.713	-1.715	0.56	-2.198	-6.908	31.62	2.975	7358.208	2.313	-3.863	-6.908	5.37	2.702	23.6	0.023	3.688	30.9	3.405	5.545	0.213	24.2970049157513	50.2024319602548	11.6277833813692	4.66769340521705	9.0610132546086	0.14407308279563	61.830215341632	75.7029950842489	13.8727797426189	0.190824683980174	54.8701253654722	20.8328697187796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33439	18	1	beige	2	39.7	0.056	1	264.5599693	129.7446307	112.3277498	28.1	37.5	39.7	0	2	2	0	9.85	11.23	1.421	-0.968	1.261	-1.51	-4.51	31.62	3.023	7259.04	2.289	-1.136	-2.112	5.88	2.683	23.8	0.025	3.493	30.3	3.153	5.864	0.161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33832	18	0	black	2	39.6	0.12	0	306.5040749	215.391081	101.2896098	34.1	36.4	39.6	0	0	0	0	11.59	11.76	1.235	0.131	0.742	-1.766	-3.863	31.62	5.757	3744.216	2.254	-0.526	-6.908	5.05	2.55	20.5	0.025	3.592	31.7	3.325	6.389	0.227	43.9597381479513	38.2487719982548	6.00818181356917	5.27224932731705	6.1583201676086	0.35273854539563	44.256953811832	56.0402618520489	11.7833080403189	0.206759872380174	43.5210213255722	12.5192405265796	-0.0833	-0.6815	-1.2729	-0.4934	2.6083	1.0575	-1.2579	1.4506	2.7084
33833	18	0	black	2	49.2	0.097	0	NA	NA	NA	NA	NA	NA	3	2	5	1	18.32	NA	0.948	-0.673	0.536	-1.655	-2.112	4.43	4.449	4411.616	2.711	1.504	0.668	6	2.665	22.9	0.026	3.435	31	3.148	6.075	0.196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33834	18	0	black	2	53.4	0.076	0	230.0812949	153.1539225	53.91085162	39.1	49.9	53.4	3	2	5	1	14.94	21.29	0.993	-0.211	0.438	-2.112	-1.826	4.05	5.469	3292.464	2.128	1.758	0.863	5.78	2.702	24.3	0.024	3.55	30	3.118	6.023	0.204	37.5625773915513	41.2365905134548	7.85377557096917	5.11852153561705	8.0844619057086	0.14407308279563	49.090366084432	62.4374226084489	13.3470565240189	0.215405636680174	46.3551120490722	16.0823105593796	-0.4549	-1.9777	0.1677	-0.3988	0.8702	0.2357	-1.0115	0.2466	1.2581
33835	18	0	black	2	34.2	0.164	0	120.3586016	85.6939584	39.47443418	28.1	31	34.2	0	0	0	0	16.4	23.74	1.73	-0.083	1.456	-1.019	-2.797	9.53	4.04	5777.52	2.538	0.069	-1.766	6.35	2.72	27.6	0.023	3.421	26.8	3.082	6.263	0.196	30.2211089542513	42.9464830790548	9.57492920786917	6.02786874191705	10.8624804515086	0.36712956529563	52.521412286932	69.7788910457489	17.2574787587189	0.255192316880174	48.9743518209722	20.8045392246796	-0.4993	1.1936	0.7444	1.2404	1.7757	1.5081	-2.3525	-0.1545	2.198
33836	18	0	black	2	46.8	0.093	1	247.0703733	171.8811438	49.31314781	35.7	40	46.8	2	2	4	0	8.8	8.29	1.212	-0.994	1.065	-2.513	-4.51	31.62	3.332	7440.788	1.578	-1.826	-6.908	5.91	2.72	22.2	0.027	3.536	33.3	3.105	6.04	0.217	29.9315696121513	49.1460138629548	8.22796971066917	5.20123427341705	7.1012074673086	0.39200507339563	57.373983573532	70.0684303878489	12.6944468142189	0.185723005880174	54.3472481363722	15.7211822514796	-0.0386	0.8289	0.7444	1.4468	1.9821	1.7145	-1.8456	0.2021	2.0477
33849	18	0	black	0	NA	NA	0	104.6077234	74.60485551	19.02481171	21	25.3	NA	NA	NA	NA	NA	20.27	9.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.7396484759513	38.0850440890548	7.16672816586917	5.12990863051705	6.4274920440086	0.45117859459563	45.251772254932	57.2603515240489	12.0085792691189	0.207210346380174	43.2149527195722	14.0453988045796	0.7268	-0.0299	-0.362	0.9818	2.9246	1.9532	-0.8991	1.4984	2.3976
33850	18	0	black	0	NA	NA	0	118.3663725	86.26315701	16.82003605	19	24.6	NA	NA	NA	NA	NA	13.58	17.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.1631746667513	48.3211668365548	8.15342089826917	3.98993890711705	5.2282256085086	0.14407308279563	56.474587734832	65.8368253332489	9.36223759841886	0.142029155580174	52.3111057437722	13.5257195894796	NA	NA	NA	NA	NA	NA	NA	NA	NA
33851	18	0	agouti	0	NA	NA	0	79.88806134	54.10302844	11.35565985	19.5	23.7	NA	0	0	0	0	14.27	8.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.1024064329513	41.3656942500548	8.65986690726917	4.32357856481705	7.0347453176086	0.51370852719563	50.025561157332	61.8975935670489	11.8720324096189	0.191752296180174	45.6892728148722	16.2083207520796	NA	NA	NA	NA	NA	NA	NA	NA	NA
